@relation Airport-weka.filters.unsupervised.attribute.Remove-R4

@attribute Numerical_1 numeric
@attribute Numerical_2 numeric
@attribute Country{EU,AL,AT,AX,BA,BE,BG,BY,CH,CZ,DE,DK,EE,ES,FI,FO,FR,GB,GG,GI,GR,HR,HU,IE,IM,IS,IT,JE,LI,LT,LU,LV,MC,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,RU,SE,SI,SJ,SK,TR,UA,XK,AS,AE,AF,AM,AZ,BD,BH,BN,BT,CC,CN,CX,CY,GE,HK,ID,IL,IN,IO,IQ,IR,JO,JP,KG,KH,KP,KR,KW,KZ,LA,LB,LK,MM,MN,MO,MY,NP,OM,PH,PK,PS,QA,SA,SG,SY,TH,TJ,TL,TM,TW,UZ,VN,YE,NAC,AG,AI,AW,BB,BL,BS,BQ,BZ,CA,CR,CU,DM,DO,GD,GL,GP,GT,HN,HT,JM,KN,KY,LC,MF,MQ,MS,MX,NI,PA,PR,SV,TC,TT,US,VC,VG,VI,AO,BF,BI,BJ,BW,CD,CF,CG,CI,CM,CV,DJ,DZ,EG,EH,ER,ET,GA,GH,GM,GN,GQ,GW,KE,KM,LR,LS,LY,MA,MG,ML,MR,MU,MW,MZ,NA,NE,NG,RE,RW,SC,SD,SH,SL,SN,SO,SS,ST,SZ,TD,TG,TN,TZ,UG,ZA,ZM,ZW,AN,AQ,GS,SAC,AR,BO,BR,CL,CO,EC,FK,GF,GY,PE,PY,SR,UY,VE,OC,AU,CK,FJ,FM,GU,KI,MH,MP,NC,NF,NR,NU,NZ,PF,PG,PW,SB,TO,TV,UM,VU,WF,WS,UKNC,UKN}
@attribute Altitude numeric
@attribute Timezone numeric
@attribute DST {U,E,N,A,S,O,Z}

@data
55.617222,38.059999,RU,427,4,N
-11.8333,34.1667,MW,0,2,U
64.360281,40.430167,RU,19,4,N
51.334366,46.022952,RU,152,4,N
66.041811,76.313938,RU,20,6,N
63.110079,75.162243,RU,20,6,N
38.89746,-77.00643,US,76,-5,A
43.86005,51.091978,KZ,21,5,U
63.340297,53.482592,RU,100,4,N
66.00077,57.221113,RU,20,4,N
65.070387,57.082045,RU,20,4,N
67.380537,53.051016,RU,20,4,N
57.783917,28.395614,RU,154,4,N
62.18,74.53,RU,220,6,N
56.18,92.475,RU,940,8,N
49.670833,73.334444,KZ,1765,6,U
55.1,82.9,RU,560,7,N
60.1,64.83,RU,186,6,N
39.083333,63.602222,TM,630,5,U
56.939444,40.940833,RU,410,4,N
43.5412,125.1201,CN,227,8,U
37.5711,139.0646,JP,1,9,U
16.7286,-169.534,UM,7,-10,U
41.143353,-85.152778,US,834,-5,A
40.978111,-124.108611,US,221,-8,A
30.31666,-97.7666,US,0,-6,A
34.829164,-77.612139,US,94,-5,A
33.220627,-87.611403,US,170,-6,A
42.402,-90.709472,US,1076,-6,A
61.392,5.763,NO,1034,1,E
22.289372,114.152153,UKN,10,8,N
66.400431,112.030325,RU,1660,10,N
39.1888,45.4584,AZ,2863,4,E
40.7377,46.3176,AZ,1083,4,E
59.186703,10.258628,NO,286,1,E
50.0366,82.4942,KZ,939,6,U
54.7747,69.1839,KZ,453,6,U
15.86875,-61.270022,GP,16,-4,U
16.2578,-61.2625,GP,10,-4,U
17.6358,-61.8286,AG,15,-4,U
-10.8708,-61.8465,BR,598,-4,S
10.249978,-67.649419,VE,1338,-4.5,U
-14.854192,-74.961811,PE,1860,-5,U
-7.139183,-78.4894,PE,8781,-5,U
-8.75,158.2,SB,0,11,U
9.933,43.15,SO,0,3,U
-18.0489,-39.8642,BR,276,-3,S
5.81108,-55.1907,SR,10,-3,U
-14.3044,-67.3534,BO,935,-4,U
-11.1077,-67.5512,BO,597,-4,U
5.319114,-72.383975,CO,1028,-5,U
0.978519,-79.6266,UKN,32,-5,U
-39.2928,-71.9159,CL,853,-4,S
-24.6863,-53.6975,BR,1843,-3,S
-29.711358,-53.688153,BR,287,-3,S
-12.4823,-41.277,BR,1676,-3,S
-34.8103,149.726,AU,2141,10,O
-7.218958,-39.2701,BR,1392,-3,S
-36.542317,-56.721756,AR,9,-3,N
-48.7831,-70.15,AR,356,-3,N
-40.7512,-65.0343,AR,85,-3,N
-46.533056,-68.951111,AR,1082,-3,N
-22.619167,-63.793189,AR,1472,-3,N
12.3694,123.629,PH,26,8,N
12.502417,124.635778,PH,6,8,N
6.05367,121.011,PH,118,8,N
9.25352,124.707,PH,53,8,N
10.8581,121.069,PH,0,8,N
36.7166,127.499119,KR,191,9,U
35.088543,128.07037,KR,25,9,U
37.438081,127.960383,KR,329,9,U
34.758906,126.379872,UKN,23,9,U
35.903756,126.615906,KR,29,9,U
34.0736,139.56,JP,67,9,U
38.812222,139.787222,JP,86,9,U
40.1919,140.371,JP,292,9,U
37.2274,140.431,JP,1221,9,U
34.6764,131.79,JP,184,9,U
35.255,136.924,JP,52,9,U
33.1497,130.302,JP,6,9,N
43.1161,141.38,JP,25,9,U
43.041,144.193,JP,327,9,U
26.224153,120.00275,TW,41,8,U
22.041075,120.730208,TW,46,8,U
26.1598,119.958,TW,232,8,U
11.34075,162.327861,UKN,13,12,U
21.211,-156.974,US,24,-10,A
11.202,119.417,PH,0,8,N
-8.78822,142.882,PG,173,10,U
-7.49686,144.82,PG,27,10,U
-3.667,142.483,PG,750,10,U
-9.07595,149.32,PG,85,10,U
-8.033,141.717,PG,24,10,U
-8.05,142.933,PG,51,10,U
-7.583,141.317,PG,29,10,U
-8.50582,151.081,PG,27,10,U
-3.04361,152.629,PG,167,10,U
-7.00992,141.494,PG,52,10,U
-7.42035,143.122,PG,0,10,U
-8.88468,147.731,PG,1240,10,U
-6.183,149.533,PG,280,10,U
-5.6525,151.507,PG,136,10,U
-4.49972,154.226,UKN,52,10,U
-7.89756,145.396,PG,47,10,U
-6.27111,150.331,PG,23,10,U
-3.18985,142.43,PG,48,10,U
56.4843,-132.37,US,44,-9,A
61.5338,-165.584,US,75,-9,A
61.5816,-159.543,US,88,-9,A
62.0954,-163.682,US,337,-9,A
62.9529,-155.606,US,338,-9,A
61.5363,-160.341,US,55,-9,A
59.2438,-135.524,UKN,15,-9,A
62.1883,-159.775,US,70,-9,A
59.4601,-135.316,US,44,-9,A
58.4253,-135.707,US,34,-9,A
51.878,-176.646,US,18,-9,A
8.017,-78.2,PA,32,-5,U
8.62876,-79.0347,PA,14,-5,U
8.133,-77.7,PA,57,-5,U
7.583,-78.2,PA,14,-5,U
15.966111,48.7883,YE,2097,3,U
37.020625,41.191394,SY,1480,2,E
35.5608,45.3147,IQ,2494,3,U
25.986369,63.030167,PK,498,5,N
26.4731,67.7172,PK,121,5,N
35.335508,75.536047,PK,7316,5,N
33.9021,70.0716,PK,5800,5,N
25.2747,64.586,PK,10,5,N
27.7906,66.6473,PK,4012,5,N
25.3181,68.3661,PK,130,5,N
25.0678,61.8054,PK,186,5,N
31.909422,70.896639,PK,594,5,N
29.961011,70.485925,PK,492,5,N
28.8783,64.3998,PK,2800,5,N
35.886592,71.800578,PK,4920,5,N
29.3481,71.717981,PK,392,5,N
32.9729,70.5279,PK,1325,5,N
24.261667,55.609167,AE,869,4,U
37.6681,45.0687,IR,4343,3.5,E
38.325678,48.424356,IR,4315,3.5,E
27.674725,54.383278,IR,2641,3.5,E
36.635833,53.193611,IR,35,3.5,E
36.663333,51.464722,IR,-61,3.5,E
36.168083,57.595183,IR,3010,3.5,E
37.492958,57.308219,IR,3499,3.5,E
30.297714,56.051139,IR,5298,3.5,E
29.084169,58.450042,IR,3231,3.5,E
33.435378,48.282889,IR,3782,3.5,E
20.504275,45.199556,SA,2062,3,U
29.785133,40.100006,SA,2261,3,U
24.5,44.4,SA,3429,3,U
3.61361,-53.2042,GF,656,-3,U
37.1211,70.5181,AF,3872,4.5,U
-22.5889,167.456,NC,315,11,U
-19.7206,163.661,NC,306,11,U
-21.0961,167.804,UKN,128,11,U
-18.8783,169.308,VU,23,11,U
-19.5164,170.232,VU,0,11,U
-18.7694,169.001,VU,538,11,U
-19.24,169.605,VU,69,11,U
-20.2492,169.771,UKN,7,11,U
-14.8817,166.558,VU,0,11,U
-16.495,167.438,VU,0,11,U
-16.7961,168.177,VU,10,11,U
-16.333,168.283,VU,0,11,U
-16.8911,168.551,VU,443,11,U
-15.505033,167.219742,VU,184,11,U
-15.472,167.835,VU,36,11,U
-14.2181,167.587,VU,0,11,U
-16.0797,167.401,VU,23,11,U
-15.8656,168.172,VU,43,11,U
-15,168.083,UKN,0,11,U
-16.5842,168.159,VU,7,11,U
-16.454,167.823,VU,7,11,U
-16.439,168.257,UKN,0,11,U
-15.4708,168.152,UKN,0,11,U
-15.3067,167.967,VU,167,11,U
-16.265,167.924,VU,69,11,U
-17.0903,168.343,VU,7,11,U
-13.328,166.638,VU,0,11,U
-13.8517,167.537,VU,7,11,U
-13.666,167.712,UKN,63,11,U
-8.93611,-139.552,PF,160,-9.5,U
-9.35167,-140.078,PF,16,-9.5,U
-9.768794,-139.011256,PF,1481,-9.5,U
-14.4281,-146.257,UKN,11,-10,U
-15.5736,-146.415,UKN,8,-10,U
-13.733,-172.3,WS,0,13,U
28,85.333,NP,0,5.75,N
-14.3114,-178.066,WF,20,12,U
-19.080028,-169.925639,NU,209,-11,U
-17.269,-178.976,FJ,76,12,U
-15.9767,-173.755,UKN,0,13,U
-15.5708,-175.633,TO,160,13,U
-19.777,-174.341,UKN,31,13,U
-21.3783,-174.958,TO,325,13,U
-16.8028,179.341,FJ,17,12,U
-12.4825,177.071,FJ,22,12,U
-17.3458,179.422,FJ,358,12,U
-16.6906,-179.877,FJ,60,12,U
-16.466749,179.33986,FJ,44,12,U
-18.1992,-178.817,FJ,280,12,U
-18.1156,179.34,FJ,50,12,U
-18.5667,179.951,FJ,13,12,U
-17.6731,177.098,UKN,0,12,U
-19.0581,178.157,FJ,6,12,U
-17.7779,177.197,UKN,10,12,U
-17.7433,-179.342,UKN,13,12,U
-9.00667,-158.037,UKN,8,-10,U
-19.8425,-157.703,UKN,25,-10,U
-20.1361,-157.345,CK,26,-10,U
-10.3767,-161.002,UKN,0,-10,U
-21.8956,-157.905,CK,45,-10,U
-19.9678,-158.119,UKN,36,-10,U
25.083,-77.3,BS,0,-5,U
22.745561,-74.182353,BS,5,-5,U
24.315292,-75.452331,BS,5,-5,U
24.629417,-75.673775,BS,18,-5,U
24.158933,-77.589758,BS,15,-5,U
3.18495,115.454,MY,750,8,N
16.2126,-95.2016,MX,75,-6,S
21.788461,-79.997203,CU,125,-5,U
22.5132,-78.511,CU,6,-5,U
19.9336,-72.8486,UKN,9,-5,U
18.6631,-74.1703,HT,147,-5,U
10.25,-85.417,CR,10,-6,U
9.957053,-84.139797,CR,3287,-6,U
8.53333,-83.3,CR,7,-6,U
9.85611,-85.3708,CR,7,-6,U
10.3557,-85.852892,CR,33,-6,U
10.768736,-83.585614,UKN,3,-6,U
10.569,-83.5148,UKN,82,-6,U
8.40667,-78.1417,PA,30,-5,U
7.51778,-78.1572,PA,29,-5,U
9.35664,-79.8674,PA,25,-5,U
7.98784,-80.4097,PA,33,-5,U
19.475083,-96.797506,MX,3127,-6,S
28.0261,-114.024,MX,59,-8,S
25.0538,-111.615,MX,213,-7,S
20.545994,-100.88655,MX,5709,-6,S
6.08333,171.733,MH,4,12,U
15.2622,-83.7812,HN,25,-6,U
15.4722,-84.3522,HN,98,-6,U
10.1733,166.003,UKN,0,12,U
9.46667,170.233,UKN,4,12,U
7.083,171.133,UKN,0,12,U
5.90924,169.637,UKN,4,12,U
11.1572,166.887,UKN,0,12,U
5.63167,168.125,UKN,15,12,U
7.833,168.167,UKN,0,12,U
10.2833,170.883,MH,5,12,U
8.70444,171.23,MH,0,12,U
9.82316,169.308,MH,0,12,U
8.90056,170.844,MH,0,12,U
7.56535,168.962,MH,0,12,U
7.45235,168.552,MH,0,12,U
11.5225,165.565,MH,0,12,U
8.14528,171.173,UKN,0,12,U
10.2168,169.983,UKN,0,12,U
11.222,169.852,UKN,4,12,U
14.8656,-91.502,GT,7779,-6,U
15.730878,-88.583767,GT,33,-6,U
18.5725,-69.9856,DO,98,-4,U
19.267,-69.742,DO,30,-4,U
21.333,-71.2,TC,3,-5,U
21.833,-71.817,TC,9,-5,U
21.4445,-71.1423,TC,13,-5,U
49.231528,18.6135,SK,1020,1,E
26.5675,12.8231,LY,1387,2,N
32.325,15.061,LY,60,2,N
41.2545,36.5671,TR,18,2,E
39.5546,27.0138,TR,50,2,E
37.8554,30.3684,TR,2835,2,E
37.7314,38.4689,TR,2216,2,E
39.6546,43.0271,TR,5462,2,E
37.539,36.9534,TR,1723,2,E
37.094261,38.847103,TR,1483,2,E
40.562222,43.115002,TR,5889,2,E
38.681478,29.471675,TR,2897,2,E
44.941444,17.297501,BA,400,1,E
39.6715,-31.1136,PT,0,-1,E
40.6204,14.911294,IT,123,1,E
45.738456,7.368719,IT,1791,1,E
46.686389,17.159056,HU,408,1,N
47.627097,17.808347,HU,424,1,N
45.990928,18.240983,HU,1000,1,N
37.422792,24.950936,GR,236,2,E
43.2054,6.482,FR,59,1,E
47.589583,7.529914,FR,885,1,E
-44,170.28,NZ,2,12,Z
47.5603,-0.312222,FR,194,1,E
46.718611,-2.391111,FR,79,1,E
42.4542,-2.32083,ES,1161,1,E
35.1547,33.4961,CY,404,2,E
46.5682,-120.544,US,1095,-8,A
-1.96056,41.2975,UKN,21,3,U
43.9657,-107.951,US,4227,-7,A
30.7825,-83.2767,US,203,-5,A
28.8526,-96.9185,US,115,-6,A
39.9427,-91.1946,US,769,-6,A
34.2681,-88.7699,US,346,-6,A
34.8989,-120.457,US,261,-8,A
38.791,-97.6522,US,1288,-6,A
44.3853,-74.2062,US,1663,-5,A
44.7692,-106.98,US,4021,-7,A
35.2368,-120.642,US,212,-8,A
43.5294,-72.9496,US,787,-5,A
41.5942,-109.065,US,6760,-7,A
45.6312,-89.4675,US,1624,-6,A
40.3785,-75.9652,US,344,-5,A
43.0779,-70.8233,US,100,-5,A
45.5709,-84.7967,US,720,-5,A
44.3827,-100.286,US,1742,-6,A
42.9098,-112.596,US,4452,-7,A
31.4671,-89.3371,US,298,-6,A
37.7401,-87.1668,US,406,-6,A
43.4171,-124.246,US,17,-8,A
34.7453,-87.6102,US,550,-6,A
46.428,-105.886,US,2630,-7,A
43.1695,-86.2382,US,628,-5,A
37.3267,-79.2004,US,938,-5,A
47.0493,-109.467,US,4170,-7,A
40.1217,-76.2961,US,403,-5,A
42.1561,-121.733,US,4095,-8,A
43.6261,-72.3042,US,603,-5,A
41.1262,-100.684,US,2776,-6,A
40.2759,-79.4048,US,1185,-5,A
41.3121,-105.675,US,7284,-7,A
46.9297,-98.6782,US,1498,-6,A
40.0935,-92.5449,US,966,-6,A
5.64452,169.12,MH,5,12,U
38.3667,-82.558,US,828,-5,A
34.478,-93.0962,US,540,-6,A
40.9675,-98.3096,US,1847,-6,A
48.2125,-106.615,US,2296,-7,A
34.9912,-78.8803,US,189,-5,A
41.6761,-70.9569,US,80,-5,A
40.8249,-115.792,US,5140,-8,A
44.8658,-91.4843,US,913,-6,A
41.1783,-78.8987,US,1817,-5,A
37.7634,-99.9656,US,2594,-6,A
47.1684,-88.4891,US,1095,-5,A
48.1202,-123.5,US,291,-8,A
39.2966,-80.2281,US,1217,-5,A
46.2508,-84.4724,US,800,-5,A
37.2253,-89.5708,US,342,-6,A
41.7802,-124.237,US,57,-8,A
40.7832,-91.1255,US,698,-6,A
31.2588,-81.4665,US,26,-5,A
37.7873,-81.1242,US,2504,-5,A
41.874,-103.596,US,3967,-7,A
41.8031,-78.6401,US,2143,-5,A
44.914,-97.1547,US,1748,-6,A
45.0781,-83.5603,US,689,-5,A
46.0949,-118.288,US,1191,-8,A
42.5571,-92.4003,US,873,-6,A
32.8399,-105.991,US,4200,-7,A
33.9486,-83.3263,US,808,-5,A
31.5355,-84.1945,US,197,-5,A
45.4491,-98.4218,US,1302,-6,A
42.1025,15.488,UKN,0,1,E
26.9487,56.2688,IR,100,3.5,E
20.7131,70.9211,IN,31,5.5,N
2.805556,32.271792,UG,3510,3,U
3.05,30.917,UG,3951,3,U
-5.07639,32.8333,TZ,3868,3,U
-3.667,33.417,TZ,3800,3,U
-1.483,33.8,TZ,3806,3,U
-9.85111,39.7578,TZ,100,3,U
-4.883,29.633,TZ,2700,3,U
-1.3,31.8,TZ,3745,3,U
19.4336,37.2341,SD,135,3,U
12.0535,24.9562,SD,2106,3,U
17.7,33.967,SD,1181,3,U
32.788673,21.964333,LY,2157,2,N
32.8941,13.276,LY,36,2,N
31.861,23.907,LY,519,2,N
31.0635,16.595,LY,267,2,N
-0.067,37.033,KE,6250,3,U
-3.22931,40.1017,KE,80,3,U
4.204117,34.348186,KE,2074,3,U
-2.64505,37.2531,KE,3755,3,U
27.046508,31.011983,EG,772,2,U
31.073333,33.835833,EG,121,2,U
9.517,45.567,SO,3400,3,U
6.78083,47.4547,SO,975,3,U
2.01444,45.3047,SO,29,3,U
11.2753,49.1494,SO,3,3,U
11.95,50.733,SO,6,3,U
7.117,35.383,ET,1100,3,U
6.967,35.533,ET,4396,3,U
6.734,44.253,ET,1800,3,U
8.167,35.55,ET,6580,3,U
5.935128,43.578567,ET,834,3,U
8.554,34.858,ET,5200,3,U
11.0825,39.7114,ET,6117,3,U
9.38639,34.5219,ET,5410,3,U
5.78287,36.562,ET,0,3,U
14.885,-24.48,CV,617,-1,U
14.9245,-23.4935,CV,230,-1,U
34.9888,-3.02821,MA,574,0,N
27.1517,-13.2192,EH,207,0,N
31.3975,-9.681667,MA,384,0,N
23.7183,-15.932,EH,36,0,N
26.7318,-11.6847,EH,350,0,N
68.7,-52.9667,UKN,0,-3,E
68.75,-52.3333,UKN,0,-3,E
61.2333,-48.1,GL,0,-3,E
11.89485,-15.653681,GW,129,0,N
7.89129,-11.1766,SL,485,0,N
7.9444,-11.761,SL,328,0,N
7.53242,-12.5189,SL,14,0,N
35.8969,-5.29908,ES,0,1,E
12.4761,-61.4728,GD,0,-4,U
28.0296,-17.2146,ES,718,0,E
60.3217,-1.69306,GB,0,0,E
60.417,-0.75,UKN,0,0,E
60.121,-2.052,UKN,0,0,E
-2.71016,9.96062,GA,73,1,N
-4.333,20.583,CD,1450,2,N
-3.417,23.45,CD,1647,2,N
-6.43833,20.7947,CD,1595,2,N
1.22472,19.7889,CD,1217,1,N
-1.435,19.024,CD,1013,1,N
-2.7175,17.6847,CD,1043,1,N
-1.94722,18.2858,CD,1040,1,N
-5.79961,13.4404,CD,1115,1,N
-5.854,13.064,CD,26,1,N
-22.6122,17.0804,NA,5575,1,S
-22.6619,14.5681,NA,207,1,S
-28.5847,16.4467,NA,14,1,S
-17.8782,15.9526,NA,3599,1,S
-26.6874,15.2429,NA,457,1,S
-14.3069,35.1325,MW,1587,2,U
9.14444,18.3744,TD,1198,1,N
43.536,7.03736,UKN,0,1,E
-19.151267,33.428958,MZ,2287,2,U
-2.85,11.017,GA,269,1,N
-1.84514,11.0567,GA,295,1,N
-1.18461,12.4413,GA,1070,1,N
-15.261222,12.146756,AO,210,1,N
-17.043464,15.683822,AO,3566,1,N
-7.40089,20.8185,AO,2451,1,N
-12.4792,13.4869,AO,0,1,N
-21.417,44.317,MG,787,3,U
-15.817,48.833,MG,1007,3,U
-16.75,47.617,MG,1073,3,U
-16.049,47.622,MG,0,3,U
-16.083,45.367,MG,141,3,U
-13.65,48.467,MG,36,3,U
-15.583,47.617,MG,213,3,U
-17.8,48.433,MG,2513,3,U
-18.75,46.05,MG,2776,3,U
-17.4761,43.9728,MG,23,3,U
-17.85,44.917,MG,748,3,U
-18.05,44.033,MG,95,3,U
-19.6867,44.5419,MG,154,3,U
-18.8,45.283,MG,427,3,U
-18.7,44.617,MG,551,3,U
-11.7108,43.2439,KM,33,3,U
-12.1737,26.3651,ZM,4551,2,U
-13.5583,32.5872,ZM,3360,2,U
-4.2,12.7,CG,1079,1,N
-22.1892,29.1269,BW,1772,2,U
-18.3739,21.8326,BW,3379,2,U
-21.2667,25.3167,BW,3100,2,U
-21.6925,21.6581,BW,3730,2,U
-25.798444,25.548028,ZA,4181,2,U
-24.818111,31.544584,ZA,1124,2,U
-25.3832,31.1056,ZA,2829,2,U
-26.242506,28.151169,ZA,5483,2,U
57.357778,21.544167,LV,19,2,E
14.0781,38.2725,ET,6207,3,U
6.08333,44.7667,ET,1296,3,U
65.806111,15.082778,SE,1503,1,E
64.960894,17.696583,SE,915,1,E
56.2961,12.8471,SE,68,1,E
60.157622,12.991269,SE,393,1,E
59.4447,13.3374,SE,352,1,E
60.020064,13.578908,SE,474,1,E
63.1944,14.5003,SE,1233,1,E
51.721881,19.398133,PL,604,1,E
53.0968,17.9777,PL,235,1,E
67.6667,12.6833,NO,36,1,E
70.355392,31.044889,NO,42,1,E
69.7868,20.9594,NO,16,1,E
68.2433,14.6692,UKN,27,1,E
61.1561,7.13778,NO,0,1,E
61.83,6.10583,NO,196,1,E
67.5278,12.1033,NO,7,1,E
64.8383,11.1461,NO,14,1,E
66.3639,14.3014,NO,229,1,E
64.4722,11.5786,UKN,7,1,E
68.1525,13.6094,NO,78,1,E
57.503525,10.229372,DK,92,1,N
53.351333,-6.4875,IE,150,0,E
55.044192,-8.341,UKN,30,0,E
46.3036,7.82333,CH,2029,1,E
57.0228,-7.44306,GB,5,0,E
53.248097,-4.535339,GB,37,0,E
50.1281,-5.51845,UKN,14,0,E
50.1028,-5.67056,GB,401,0,E
59.3503,-2.95,GB,29,0,E
60.1922,-1.24361,GB,43,0,E
59.2503,-2.57667,GB,68,0,E
59.1553,-2.64139,UKN,39,0,E
59.3517,-2.90028,GB,91,0,E
59.3675,-2.43444,GB,40,0,E
59.5358,-1.62806,GB,223,0,E
59.1906,-2.77222,GB,10,0,E
55.4372,-5.68639,GB,42,0,E
53.474722,-1.004444,GB,55,0,E
52.92,-1.079167,GB,138,0,E
62.6921,22.8323,FI,302,2,E
54.1853,7.91583,DE,7,1,E
54.1533,8.90167,DE,7,1,E
53.878706,14.152347,DE,93,1,E
6.71456,-1.59082,GH,942,0,N
33.5114,6.77679,DZ,203,1,N
21.375,0.923889,DZ,1303,1,N
31.6457,-2.26986,DZ,2661,1,N
35.752106,6.308589,DZ,2697,1,N
58.1069,-103.172,CA,1360,-6,N
53.5619,-64.1064,CA,1442,-4,A
55.8656,-92.0814,CA,289,-6,A
53.0642,-93.3444,CA,951,-6,A
52.9436,-91.3128,CA,974,-6,A
53.8911,-92.1964,CA,876,-6,A
54.0275,-132.125,CA,25,-8,A
53.4414,-91.7628,CA,911,-6,A
52.2825,-81.6778,CA,35,-5,A
52.1206,-101.236,CA,1100,-6,A
54.8397,-94.0786,CA,627,-6,A
59.3344,-107.182,CA,814,-6,N
52.2264,-78.5225,CA,24,-5,A
47.6297,-65.7389,CA,193,-4,A
56.0614,-95.6139,CA,642,-6,A
56.0894,-96.0892,CA,621,-6,A
62.1794,-75.6672,CA,743,-5,A
62.24,-92.5981,CA,40,-6,A
52.9597,-87.3689,CA,685,-5,A
52.6558,-94.0614,CA,1092,-6,A
53.8178,-89.8969,CA,729,-6,A
53.8456,-94.8519,CA,773,-6,A
56.5378,-79.2467,CA,104,-5,A
59.2503,-105.841,CA,805,-6,N
51.0669,-93.7931,CA,1265,-6,A
64.1161,-117.31,CA,723,-7,A
50.182777,-86.696388,CA,1057,-5,A
53.9714,-101.091,CA,887,-6,A
49.8342,-124.5,CA,425,-8,A
54.9881,-85.4433,CA,173,-5,A
51.8197,-93.9733,CA,1114,-6,A
58.4719,-78.0769,CA,83,-5,A
54.9333,-95.2789,CA,663,-6,A
58.2767,-104.082,CA,1605,-6,N
53.9583,-97.8442,CA,734,-6,A
53.0106,-78.8311,CA,66,-5,A
56.5361,-76.5183,CA,250,-5,A
49.7719,-74.5281,CA,1270,-5,A
52.3028,-55.8472,CA,38,-3.5,A
58.7114,-65.9928,CA,215,-5,A
62.4183,-110.682,CA,596,-7,A
52.1956,-87.9342,CA,834,-5,A
62.85,-69.8833,CA,175,-5,A
59.2967,-69.5997,CA,119,-5,A
51.4733,-78.7583,CA,80,-5,A
60.8186,-78.1486,CA,75,-5,A
53.8572,-94.6536,CA,770,-6,A
62.4173,-77.9253,CA,126,-5,A
50.4689,-59.6367,CA,39,-4,A
55.4483,-60.2286,CA,39,-4,A
51.6911,-76.1356,CA,802,-5,A
49.2944,-123.111,UKN,0,-8,A
61.0464,-69.6178,CA,103,-5,A
76.4261,-82.9092,CA,146,-5,A
56.3575,-94.7106,CA,476,-6,A
55.2819,-77.7653,CA,34,-5,A
69.3647,-81.8161,CA,174,-5,A
54.5589,-94.4914,CA,617,-6,A
49.6942,-124.518,CA,326,-8,A
55.0769,-59.1864,CA,234,-4,A
51.5619,-87.9078,CA,899,-5,A
52.2014,-81.6969,CA,48,-5,A
56.0189,-87.6761,CA,48,-5,A
56.5492,-61.6803,UKN,22,-4,A
63.3469,-90.7311,CA,32,-6,A
53.6828,-57.0419,UKN,40,-4,A
51.4436,-57.1853,CA,121,-4,A
59.5614,-108.481,CA,1044,-6,N
50.2944,-96.01,CA,850,-6,A
52.9275,-82.4319,CA,31,-5,A
60.0272,-69.9992,CA,403,-5,A
53.5247,-88.6428,CA,672,-5,A
48.6542,-93.4397,CA,1125,-6,A
51.7272,-91.8244,CA,1344,-6,A
-2.867,-69.733,CO,0,-5,U
7.033,-77.2,CO,0,-5,U
32.0708,120.976,CN,0,8,U
50.8308,-58.9756,UKN,102,-4,A
50.6744,-59.3836,CA,107,-4,A
53.8056,-78.9169,CA,43,-5,A
52.1133,-94.2556,CA,1095,-6,A
51.6586,-85.9017,CA,594,-5,A
53.0125,-89.8553,CA,866,-5,A
53.9656,-91.0272,CA,800,-6,A
52.49,-92.9711,CA,1082,-6,A
52.8939,-89.2892,CA,819,-5,A
53.8492,-89.5794,CA,712,-6,A
52.7086,-88.5419,CA,832,-5,A
63.1317,-117.246,CA,882,-7,A
67.0333,-126.083,CA,850,-7,A
54.1797,-58.4575,CA,180,-4,A
52.5281,-56.2861,CA,347,-3.5,A
52.3728,-55.6739,CA,74,-3.5,A
52.5669,-55.7847,UKN,70,-3.5,A
52.4525,-125.303,CA,3635,-8,A
50.1436,-122.949,CA,2100,-8,A
16.1024,-88.8083,BZ,7,-6,U
17.7347,-88.0325,UKN,1,-6,U
65.7206,-14.8506,IS,0,0,N
66.2185,-15.3356,IS,65,0,N
8.71889,-83.6417,CR,12,-6,N
66.5547,-18.0175,IS,66,0,N
70.7342,-52.6962,GL,289,-3,E
72.7902,-56.1306,UKN,414,-3,E
66.9513,-53.7293,GL,33,-3,E
77.4886,-69.3887,GL,51,-4,E
60.9167,-46.0586,GL,0,-3,E
60.14,-45.2317,UKN,0,-3,E
65.4125,-52.9394,UKN,91,-3,E
60.7158,-46.0294,UKN,0,-3,E
69.2511,-53.5381,GL,0,-3,E
61.9922,-49.6625,GL,0,-3,E
70.7433,-22.6606,GL,45,-1,E
60.4644,-45.5778,GL,89,-3,E
-5.6433,143.895,PG,5889,10,U
-2.69717,141.302,PG,10,10,U
-4.34046,152.38,PG,32,10,U
-5.27861,141.226,PG,1570,10,U
-5.845,142.948,PG,5500,10,U
-10.6892,152.838,PG,26,10,U
-6.36333,143.238,PG,2740,10,U
-2.06189,147.424,PG,12,10,U
-6.14774,143.657,PG,5680,10,U
-2.5794,150.808,PG,7,10,U
-7.96361,145.771,PG,10,10,U
-7.42438,144.25,PG,50,10,U
-6.12571,141.282,PG,88,10,U
-5.46217,150.405,PG,66,10,U
-8.80454,148.309,PG,311,10,U
-10.3115,150.334,PG,88,10,U
-9.08676,143.208,PG,20,10,U
-6.02429,144.971,PG,4974,10,U
-5.42232,154.673,PG,11,10,U
-8.16806,157.643,SB,0,11,U
